Date,High,Low,Open,Close,Volume,Adj Close
2018-01-16,50140.0,48620.0,48760.0,50000.0,20389650.0,43682.328125
2018-01-17,50020.0,49060.0,50020.0,49620.0,11053050.0,43350.34375
2018-01-18,50640.0,49820.0,50020.0,49900.0,14848850.0,43594.9609375
2018-01-19,50380.0,49040.0,50380.0,49320.0,9219950.0,43088.23828125
2018-01-22,48680.0,47960.0,48640.0,48240.0,12520900.0,42144.703125
2018-01-23,49160.0,48300.0,48660.0,49160.0,13532700.0,42948.45703125
2018-01-24,49700.0,48560.0,48860.0,49340.0,9550500.0,43105.71484375
2018-01-25,50360.0,49160.0,49220.0,50260.0,11160350.0,43909.46484375
2018-01-26,50780.0,49840.0,50500.0,50780.0,10350100.0,44363.76953125
2018-01-29,51480.0,50900.0,51200.0,51220.0,11838800.0,44748.171875
2018-01-30,50640.0,49780.0,50440.0,49800.0,12284550.0,43507.59765625
2018-01-31,54140.0,49600.0,50020.0,49900.0,64681300.0,43594.9609375
2018-02-01,50960.0,49720.0,50620.0,49820.0,27609450.0,43525.0703125
2018-02-02,49400.0,47700.0,49380.0,47700.0,29260350.0,41672.9375
2018-02-05,48320.0,46000.0,46500.0,47920.0,28357900.0,41865.13671875
2018-02-06,47920.0,46580.0,46600.0,47420.0,19406450.0,41428.3125
2018-02-07,48260.0,45800.0,48240.0,45800.0,23448050.0,40013.01171875
2018-02-08,46620.0,45980.0,46120.0,46000.0,23251050.0,40187.73828125
2018-02-09,45180.0,44420.0,44440.0,44700.0,17465000.0,39052.0
2018-02-12,46320.0,45040.0,45100.0,45720.0,15754950.0,39943.1171875
2018-02-13,48060.0,46200.0,46200.0,47540.0,18923250.0,41533.14453125
2018-02-14,49100.0,47940.0,48080.0,49000.0,18905900.0,42808.671875
2018-02-19,49800.0,47860.0,49800.0,48380.0,15353450.0,42267.0078125
2018-02-20,48160.0,47220.0,48040.0,47400.0,10122600.0,41410.84375
2018-02-21,47580.0,46840.0,47280.0,47280.0,12880200.0,41305.99609375
2018-02-22,47260.0,46760.0,47260.0,46760.0,8869950.0,40851.70703125
2018-02-23,47800.0,46760.0,46760.0,47220.0,12423300.0,41253.58203125
2018-02-26,47560.0,47080.0,47280.0,47380.0,9560650.0,41393.37109375
2018-02-27,48380.0,47380.0,48360.0,47380.0,9830550.0,41393.37109375
2018-02-28,48100.0,47000.0,47380.0,47060.0,15162350.0,41113.80078125
2018-03-02,46800.0,46000.0,46580.0,46020.0,13265500.0,40205.203125
2018-03-05,46160.0,45080.0,45820.0,45200.0,14100950.0,39488.81640625
2018-03-06,47100.0,45820.0,45920.0,47020.0,15423350.0,41078.85546875
2018-03-07,48900.0,47220.0,48200.0,48620.0,21427050.0,42476.6875
2018-03-08,49480.0,48080.0,49200.0,49200.0,19463650.0,42983.40234375
2018-03-09,50540.0,49240.0,49440.0,49740.0,14304400.0,43455.171875
2018-03-12,50780.0,49580.0,50560.0,49740.0,8688950.0,43455.171875
2018-03-13,51660.0,50360.0,50760.0,51660.0,20098700.0,45132.5703125
2018-03-14,52000.0,51000.0,51020.0,51760.0,12713250.0,45219.9375
2018-03-15,52020.0,51020.0,52000.0,51540.0,8882450.0,45027.7421875
2018-03-16,51420.0,50240.0,51220.0,51140.0,12184900.0,44678.2734375
2018-03-19,51340.0,50440.0,50620.0,50740.0,8218850.0,44328.82421875
2018-03-20,51200.0,50100.0,50700.0,51200.0,8193250.0,44730.6953125
2018-03-21,51780.0,51060.0,51780.0,51060.0,8905200.0,44608.38671875
2018-03-22,51780.0,51040.0,51060.0,51780.0,8454100.0,45237.41796875
2018-03-23,50720.0,49600.0,50340.0,49720.0,14854950.0,43437.703125
2018-03-26,50280.0,49040.0,49420.0,50280.0,10057750.0,43926.94140625
2018-03-27,50460.0,49080.0,50320.0,49980.0,11874000.0,43664.84765625
2018-03-28,49100.0,48340.0,49100.0,48700.0,15159450.0,42546.58984375
2018-03-29,49560.0,48320.0,48700.0,49040.0,10067000.0,43157.328125
2018-03-30,49900.0,49080.0,49080.0,49220.0,7777100.0,43315.74609375
2018-04-02,49220.0,48500.0,49000.0,48540.0,7115650.0,42717.3203125
2018-04-03,48140.0,47280.0,47880.0,48120.0,12768250.0,42347.69140625
2018-04-04,48260.0,46920.0,48160.0,46920.0,12384200.0,41291.6484375
2018-04-05,49380.0,47340.0,47400.0,48740.0,13245600.0,42893.30859375
2018-04-06,48580.0,47400.0,48000.0,48400.0,12532700.0,42594.1015625
2018-04-09,49440.0,48200.0,48260.0,49200.0,9950400.0,43298.1328125
2018-04-10,49220.0,48040.0,48540.0,48880.0,10984350.0,43016.52734375
2018-04-11,49900.0,48600.0,49900.0,48860.0,10051100.0,42998.91796875
2018-04-12,49440.0,48880.0,49440.0,49000.0,12466250.0,43122.1328125
2018-04-13,50180.0,49400.0,49600.0,49800.0,10278300.0,43826.16015625
2018-04-16,50600.0,49860.0,50320.0,50340.0,7877450.0,44301.38671875
2018-04-17,50540.0,49820.0,50240.0,49980.0,7772000.0,43984.5703125
2018-04-18,51360.0,50580.0,51000.0,51360.0,13462600.0,45199.03125
2018-04-19,52980.0,51540.0,52000.0,52780.0,17190550.0,46448.69921875
2018-04-20,52260.0,51420.0,51800.0,51620.0,11761000.0,45427.84375
2018-04-23,52080.0,51000.0,51000.0,51900.0,11619000.0,45674.25390625
2018-04-24,51860.0,50080.0,51840.0,50460.0,15770300.0,44406.99609375
2018-04-25,50500.0,49220.0,49220.0,50400.0,16614600.0,44354.18359375
2018-04-26,52160.0,50400.0,50420.0,52140.0,18046550.0,45885.46875
2018-04-27,53640.0,52440.0,53380.0,53000.0,30310800.0,46642.3125
2018-04-30,53000.0,53000.0,53000.0,53000.0,0.0,46642.3125
2018-05-02,53000.0,53000.0,53000.0,53000.0,0.0,46642.3125
2018-05-03,53000.0,53000.0,53000.0,53000.0,0.0,46642.3125
2018-05-04,53900.0,51800.0,53000.0,51900.0,39565391.0,45674.25390625
2018-05-08,53200.0,51900.0,52600.0,52600.0,23104720.0,46290.28515625
2018-05-09,52800.0,50900.0,52600.0,50900.0,16128305.0,44794.20703125
2018-05-10,51700.0,50600.0,51700.0,51600.0,13905263.0,45410.25
2018-05-11,52200.0,51200.0,52000.0,51300.0,10314997.0,45146.2265625
2018-05-14,51100.0,49900.0,51000.0,50100.0,14909272.0,44090.1796875
2018-05-15,50400.0,49100.0,50200.0,49200.0,18709146.0,43298.1328125
2018-05-16,50200.0,49150.0,49200.0,49850.0,15918683.0,43870.16796875
2018-05-17,50500.0,49400.0,50300.0,49400.0,10365440.0,43474.14453125
2018-05-18,49900.0,49350.0,49900.0,49500.0,6706570.0,43562.15234375
2018-05-21,50200.0,49100.0,49650.0,50000.0,9020998.0,44002.1796875
2018-05-23,52000.0,50400.0,50600.0,51800.0,17095490.0,45586.25
2018-05-24,52000.0,51100.0,52000.0,51400.0,8289275.0,45234.23046875
2018-05-25,52800.0,50800.0,51000.0,52700.0,15207266.0,46378.28515625
2018-05-28,53000.0,52000.0,52500.0,52300.0,9787820.0,46026.27734375
2018-05-29,52500.0,51300.0,52200.0,51300.0,8480437.0,45146.2265625
2018-05-30,51500.0,49100.0,51300.0,49500.0,20498098.0,43562.15234375
2018-05-31,50800.0,49850.0,50400.0,50700.0,63491109.0,44618.20703125
2018-06-01,51700.0,49950.0,50500.0,51300.0,13038499.0,45146.2265625
2018-06-04,51200.0,50700.0,50800.0,51100.0,9767171.0,44970.2265625
2018-06-05,51400.0,50400.0,51100.0,51300.0,9144100.0,45146.2265625
2018-06-07,51800.0,50500.0,51800.0,50600.0,13590016.0,44530.203125
2018-06-08,50400.0,49600.0,50200.0,49650.0,16951706.0,43694.1640625
2018-06-11,50300.0,49350.0,49750.0,49900.0,10571312.0,43914.16796875
2018-06-12,49800.0,49250.0,49700.0,49400.0,12110569.0,43474.14453125
2018-06-14,49000.0,48200.0,49000.0,48200.0,20971729.0,42418.09765625
2018-06-15,48700.0,47650.0,48500.0,47650.0,17080892.0,41934.0703125
2018-06-18,47650.0,46200.0,47600.0,46600.0,16661870.0,41010.03125
2018-06-19,47350.0,46500.0,47200.0,47000.0,15217971.0,41362.046875
2018-06-20,47600.0,46850.0,47450.0,47000.0,12959316.0,41362.046875
2018-06-21,47900.0,47050.0,47900.0,47050.0,10015541.0,41406.04296875
2018-06-22,47250.0,46200.0,47000.0,47250.0,10298006.0,41582.05859375
2018-06-25,47050.0,46150.0,47050.0,46650.0,10587711.0,41054.02734375
2018-06-26,47300.0,45900.0,45900.0,47000.0,11223166.0,41362.046875
2018-06-27,48500.0,47000.0,47450.0,47950.0,15274752.0,42198.08203125
2018-06-28,47150.0,46600.0,46850.0,46800.0,12784800.0,41492.36328125
2018-06-29,47150.0,46200.0,46250.0,46650.0,14099635.0,41359.37109375
2018-07-02,47150.0,45500.0,46500.0,45550.0,13112253.0,40384.125
2018-07-03,46450.0,45750.0,45750.0,46150.0,10959655.0,40916.08203125
2018-07-04,47050.0,46050.0,46700.0,46250.0,8776763.0,41004.73046875
2018-07-05,46550.0,45600.0,46100.0,45950.0,7039773.0,40738.7578125
2018-07-06,45850.0,44650.0,45500.0,44900.0,17843706.0,39807.83984375
2018-07-09,46100.0,45200.0,45500.0,45600.0,11602464.0,40428.453125
2018-07-10,46550.0,46100.0,46200.0,46300.0,10528665.0,41049.06640625
2018-07-11,46450.0,45400.0,46400.0,46000.0,11224077.0,40783.09375
2018-07-12,46250.0,45450.0,45900.0,45500.0,11828104.0,40339.796875
2018-07-13,46500.0,45750.0,45800.0,46500.0,11543389.0,41226.37890625
2018-07-16,46800.0,46000.0,46800.0,46050.0,7678719.0,40827.41796875
2018-07-17,46200.0,45600.0,46150.0,45850.0,8892953.0,40650.1015625
2018-07-18,47200.0,46450.0,46700.0,46550.0,10952645.0,41270.7109375
2018-07-19,47200.0,46600.0,47050.0,46900.0,9880128.0,41581.01171875
2018-07-20,47600.0,46700.0,47000.0,47450.0,10474547.0,42068.640625
2018-07-23,47200.0,46150.0,47100.0,46500.0,10823782.0,41226.37890625
2018-07-24,46600.0,45950.0,46350.0,46150.0,8261363.0,40916.08203125
2018-07-25,46550.0,45900.0,46250.0,46150.0,7222471.0,40916.08203125
2018-07-26,47000.0,46000.0,46100.0,46900.0,7374946.0,41581.01171875
2018-07-27,47000.0,46450.0,46450.0,46900.0,4762460.0,41581.01171875
2018-07-30,46800.0,46350.0,46550.0,46500.0,5723035.0,41226.37890625
2018-07-31,46450.0,46000.0,46200.0,46250.0,8033607.0,41004.73046875
2018-08-01,46850.0,46050.0,46050.0,46550.0,7484499.0,41270.7109375
2018-08-02,46800.0,45500.0,46550.0,45550.0,8560924.0,40384.125
2018-08-03,45900.0,45450.0,45850.0,45750.0,8274944.0,40561.44140625
2018-08-06,46150.0,45750.0,46150.0,45800.0,6771979.0,40605.7734375
2018-08-07,46750.0,45900.0,46300.0,46700.0,9058174.0,41403.70703125
2018-08-08,47000.0,46550.0,47000.0,46800.0,6429338.0,41492.36328125
2018-08-09,47050.0,46450.0,47000.0,46900.0,12010886.0,41581.01171875
2018-08-10,46400.0,44850.0,46150.0,45400.0,16670643.0,40251.1328125
2018-08-13,45100.0,44650.0,44950.0,45050.0,9803831.0,39940.8203125
2018-08-14,45400.0,44850.0,44850.0,45150.0,6409259.0,40029.484375
2018-08-16,44650.0,43700.0,43800.0,44250.0,10088229.0,39231.55859375
2018-08-17,44400.0,44050.0,44050.0,44100.0,6808747.0,39098.5703125
2018-08-20,44200.0,43500.0,43500.0,43850.0,7289124.0,38876.92578125
2018-08-21,44900.0,43700.0,43700.0,44800.0,9520270.0,39719.1875
2018-08-22,46200.0,44900.0,45150.0,46100.0,11641656.0,40871.75
2018-08-23,46200.0,45700.0,46150.0,46200.0,6730918.0,40960.40234375
2018-08-24,46400.0,45550.0,45900.0,46150.0,6582535.0,40916.08203125
2018-08-27,46550.0,46000.0,46100.0,46300.0,5263782.0,41049.06640625
2018-08-28,46950.0,46300.0,46800.0,46550.0,7365976.0,41270.7109375
2018-08-29,46800.0,46400.0,46750.0,46800.0,5572374.0,41492.36328125
2018-08-30,47950.0,46700.0,46950.0,47650.0,12193231.0,42245.9609375
2018-08-31,48450.0,47000.0,47100.0,48450.0,13577454.0,42955.23046875
2018-09-03,48300.0,47300.0,48200.0,47450.0,8595084.0,42068.640625
2018-09-04,47800.0,47200.0,47550.0,47650.0,6791255.0,42245.9609375
2018-09-05,47450.0,46400.0,47300.0,46600.0,9139998.0,41315.046875
2018-09-06,46400.0,45800.0,46200.0,46100.0,9040553.0,40871.75
2018-09-07,45200.0,44400.0,44500.0,44900.0,18285508.0,39807.83984375
2018-09-10,45550.0,45000.0,45450.0,45500.0,9979838.0,40339.796875
2018-09-11,45900.0,45050.0,45550.0,45050.0,9865790.0,39940.8203125
2018-09-12,45100.0,44500.0,44900.0,44550.0,12995269.0,39497.52734375
2018-09-13,44750.0,44000.0,44550.0,44050.0,18277942.0,39054.23828125
2018-09-14,45850.0,44900.0,45000.0,45850.0,12446344.0,40650.1015625
2018-09-17,45800.0,44900.0,45550.0,45150.0,8123384.0,40029.484375
2018-09-18,45900.0,44700.0,44950.0,45500.0,9987090.0,40339.796875
2018-09-19,46200.0,45700.0,46000.0,46150.0,9367454.0,40916.08203125
2018-09-20,47600.0,46400.0,46850.0,47250.0,13536966.0,41891.328125
2018-09-21,47550.0,46550.0,46550.0,47400.0,14476906.0,42024.30078125
2018-09-27,47500.0,46450.0,46950.0,47500.0,15804586.0,42429.8515625
2018-09-28,47250.0,46300.0,47250.0,46450.0,11270515.0,41491.9296875
2018-10-01,46800.0,45800.0,46450.0,46350.0,6354983.0,41402.60546875
2018-10-02,46700.0,45700.0,46450.0,45700.0,6607188.0,40821.984375
2018-10-04,45600.0,44700.0,45150.0,44700.0,11865327.0,39928.72265625
2018-10-05,45500.0,44550.0,44800.0,44700.0,10544165.0,39928.72265625
2018-10-08,45200.0,44200.0,44200.0,44950.0,6759464.0,40152.046875
2018-10-10,45500.0,44500.0,45250.0,45300.0,10341349.0,40464.6796875
2018-10-11,44650.0,43100.0,44000.0,43100.0,19324537.0,38499.5078125
2018-10-12,44650.0,43200.0,43200.0,44000.0,12640906.0,39303.44140625
2018-10-15,44050.0,43350.0,44050.0,43800.0,7434522.0,39124.79296875
2018-10-16,44150.0,43350.0,43700.0,43600.0,6825677.0,38946.140625
2018-10-17,44500.0,44000.0,44150.0,44150.0,8306193.0,39437.4296875
2018-10-18,44450.0,43700.0,43950.0,44050.0,8347725.0,39348.10546875
2018-10-19,44150.0,43450.0,43900.0,43900.0,7842520.0,39214.1171875
2018-10-22,43950.0,43200.0,43450.0,43550.0,8357648.0,38901.4765625
2018-10-23,43450.0,42550.0,43300.0,43050.0,9531231.0,38454.85546875
2018-10-24,43100.0,42250.0,43050.0,42550.0,13522825.0,38008.22265625
2018-10-25,41550.0,40550.0,40600.0,41000.0,19338170.0,36623.65625
2018-10-26,41300.0,40400.0,41100.0,41000.0,14413864.0,36623.65625
2018-10-29,41950.0,40550.0,40850.0,41400.0,14460521.0,36980.96875
2018-10-30,43000.0,41000.0,41400.0,42350.0,14205190.0,37829.5625
2018-10-31,43350.0,41700.0,42900.0,42400.0,17621480.0,37874.23046875
2018-11-01,42950.0,42150.0,42450.0,42150.0,13423132.0,37650.91015625
2018-11-02,44250.0,42800.0,43050.0,44150.0,16517112.0,39437.4296875
2018-11-05,43800.0,42900.0,43750.0,43800.0,9426777.0,39124.79296875
2018-11-06,43800.0,42950.0,43750.0,43750.0,7713625.0,39080.12890625
2018-11-07,44500.0,43400.0,43600.0,44000.0,11553998.0,39303.44140625
2018-11-08,45050.0,44050.0,44900.0,44050.0,12617397.0,39348.10546875
2018-11-09,44850.0,43900.0,44450.0,44300.0,7318500.0,39571.41796875
2018-11-12,45250.0,43700.0,43850.0,45200.0,8552566.0,40375.35546875
2018-11-13,44500.0,43400.0,43900.0,44500.0,9311126.0,39750.07421875
2018-11-14,44500.0,43800.0,44500.0,44100.0,6783344.0,39392.76953125
2018-11-15,44350.0,43500.0,44050.0,44250.0,5864067.0,39526.76171875
2018-11-16,44750.0,43700.0,44600.0,44000.0,7777124.0,39303.44140625
2018-11-19,44250.0,43450.0,44050.0,43650.0,7538720.0,38990.796875
2018-11-20,43000.0,42100.0,42450.0,42800.0,9420664.0,38231.53125
2018-11-21,42300.0,41800.0,41800.0,42100.0,10769589.0,37606.24609375
2018-11-22,42650.0,42000.0,42000.0,42450.0,5970796.0,37918.8828125
2018-11-23,42600.0,41900.0,42450.0,42400.0,5192638.0,37874.23046875
2018-11-26,42800.0,42100.0,42150.0,42600.0,6613009.0,38052.87890625
2018-11-27,43100.0,42500.0,42900.0,43050.0,8367091.0,38454.85546875
2018-11-28,43200.0,42750.0,42800.0,43150.0,6943099.0,38544.1640625
2018-11-29,43850.0,42900.0,43850.0,43150.0,8473511.0,38544.1640625
2018-11-30,44000.0,41750.0,43450.0,41850.0,19775519.0,37382.92578125
2018-12-03,43400.0,42400.0,42750.0,43250.0,12110702.0,38633.48828125
2018-12-04,42900.0,41900.0,42650.0,42150.0,14347746.0,37650.91015625
2018-12-05,41750.0,40850.0,40900.0,41450.0,12631983.0,37025.625
2018-12-06,41100.0,40450.0,40600.0,40500.0,14251826.0,36177.03515625
2018-12-07,41400.0,40850.0,40900.0,40950.0,11433083.0,36578.99609375
2018-12-10,40650.0,40000.0,40450.0,40200.0,14892263.0,35909.0625
2018-12-11,40700.0,40200.0,40600.0,40250.0,10638766.0,35953.72265625
2018-12-12,40700.0,40150.0,40250.0,40450.0,12024279.0,36132.37109375
2018-12-13,40750.0,40000.0,40650.0,40000.0,26254646.0,35730.40234375
2018-12-14,40200.0,38700.0,40200.0,38950.0,19671783.0,34792.4765625
2018-12-17,39600.0,38650.0,38650.0,39150.0,11532968.0,34971.1328125
2018-12-18,39200.0,38300.0,38300.0,38900.0,11042101.0,34747.81640625
2018-12-19,39350.0,38850.0,38900.0,39100.0,9942037.0,34926.4765625
2018-12-20,39100.0,38500.0,38600.0,38650.0,11937617.0,34524.49609375
2018-12-21,38650.0,38100.0,38200.0,38650.0,14947080.0,34524.49609375
2018-12-24,39050.0,38300.0,38500.0,38800.0,9729530.0,34658.48828125
2018-12-26,38750.0,38300.0,38400.0,38350.0,12707675.0,34256.52734375
2018-12-27,38800.0,38100.0,38700.0,38250.0,10510643.0,34485.52734375
2018-12-28,38900.0,38200.0,38250.0,38700.0,9900267.0,34891.24609375
2019-01-02,39400.0,38550.0,39400.0,38750.0,7847664.0,34936.3203125
2019-01-03,38550.0,37450.0,38300.0,37600.0,12471493.0,33899.5
2019-01-04,37600.0,36850.0,37450.0,37450.0,14108958.0,33764.2578125
2019-01-07,38900.0,37800.0,38000.0,38750.0,12748997.0,34936.3203125
2019-01-08,39200.0,37950.0,38000.0,38100.0,12756554.0,34350.28515625
2019-01-09,39600.0,38300.0,38650.0,39600.0,17452708.0,35702.6640625
2019-01-10,40150.0,39600.0,40000.0,39800.0,14731699.0,35882.9765625
2019-01-11,40550.0,39950.0,40350.0,40500.0,11661063.0,36514.0859375
2019-01-14,40700.0,39850.0,40450.0,40050.0,11984996.0,36108.375
2019-01-15,41100.0,39850.0,40050.0,41100.0,11492756.0,37055.04296875
2019-01-16,41450.0,40700.0,41150.0,41450.0,8491595.0,37370.58984375
2019-01-17,42100.0,41450.0,41700.0,41950.0,11736903.0,37821.375
2019-01-18,42400.0,41950.0,42000.0,42300.0,11029256.0,38136.9375
2019-01-21,42750.0,41900.0,42700.0,42750.0,11355701.0,38542.64453125
2019-01-22,42850.0,41850.0,42750.0,42150.0,9964356.0,38001.69921875
2019-01-23,42250.0,41350.0,41350.0,42000.0,11071079.0,37866.4609375
2019-01-24,43100.0,42350.0,43050.0,43050.0,14747623.0,38813.125
2019-01-25,44750.0,43750.0,44300.0,44750.0,22789395.0,40345.8125
2019-01-28,45500.0,44600.0,45000.0,45050.0,17998914.0,40616.27734375
2019-01-29,45500.0,44350.0,45050.0,45500.0,16215017.0,41022.0
2019-01-30,46400.0,44800.0,44800.0,46400.0,17505980.0,41833.42578125
2019-01-31,47050.0,46150.0,46650.0,46150.0,21621145.0,41608.03515625
2019-02-01,46950.0,46250.0,46650.0,46350.0,13832454.0,41788.33984375
2019-02-07,47100.0,46200.0,46800.0,46200.0,15872001.0,41653.1015625
2019-02-08,45700.0,44650.0,45700.0,44800.0,12689196.0,40390.89453125
2019-02-11,45000.0,44250.0,44500.0,45000.0,11125044.0,40571.2109375
2019-02-12,46250.0,44650.0,44650.0,46050.0,13184367.0,41517.8671875
2019-02-13,46700.0,46000.0,46400.0,46200.0,11299738.0,41653.1015625
2019-02-14,47500.0,46150.0,46600.0,47500.0,17259341.0,42825.15625
2019-02-15,46850.0,45650.0,46750.0,46050.0,10554643.0,41517.8671875
2019-02-18,46850.0,45850.0,46500.0,46200.0,8183728.0,41653.1015625
2019-02-19,46150.0,45450.0,45850.0,45950.0,6741395.0,41427.71484375
2019-02-20,47100.0,46500.0,46750.0,46900.0,11506720.0,42284.21484375
